,Unnamed: 0.1,Unnamed: 0,links,names,ratings,price for two,cuisine,area,final_reviews,area_list,cuisine_list
431,431,431,https://www.zomato.com/bangalore/hopshaus-whitefield-bangalore,Hopshaus,4.2,"₹2,000 for two",continental north indian chinese sichuan pizza asian finger food desserts,whitefield,host great ambiance elaborate menu fresh food customizable food quick service ambience pretty ambience good expensive service,Whitefield,"Continental, North Indian, Chinese, Sichuan, Pizza, Asian, Finger Food, Desserts"
432,432,432,https://www.zomato.com/bangalore/sanchez-lavelle-road,Sanchez,4.0,"₹2,500 for two",mexican beverages,ashoknagar,live entertainment singer live band fresh air live music rooftop ambience fine dining experience ,Ashok Nagar,"Mexican, Beverages"
433,433,433,https://www.zomato.com/bangalore/kampot-bellandur-bangalore,Kampot,New,"₹2,000 for two",vietnamese asian chinese desserts beverages salad,bellandur,cutlery best food excellent food elaborate menu server decor screw service service wait design service,Bellandur,"Vietnamese, Asian, Chinese, Desserts, Beverages, Salad"
434,434,434,https://www.zomato.com/bangalore/buff-buffet-buff-koramangala-5th-block,Buff Buffet Buff,4.4,"₹1,800 for two",south indian salad bar food north indian desserts beverages,koramangala,starters amazing good service good food live grill live kitchen complimentary drinks valet service friendly staff service good,Koramangala,"South Indian, Salad, Bar Food, North Indian, Desserts, Beverages"
435,435,435,https://www.zomato.com/bangalore/thai-basil-koramangala-1st-block-bangalore,Thai Basil,3.8,"₹1,400 for two",thai seafood salad beverages,koramangala,elaborate menu waiter manager presentation fresh food customizable food good ambience service excellent,Koramangala,"Thai, Seafood, Salad, Beverages"
436,436,436,https://www.zomato.com/bangalore/chutney-chang-church-street,Chutney Chang,3.9,"₹1,800 for two",chinese north indian momos,churchstreet,buffet variety quality live grill yummy desserts singer dessert menu valet parking family visit,Church Street,"Chinese, North Indian, Momos"
437,437,437,https://www.zomato.com/bangalore/pegs-n-bottles-premier-church-street-bangalore,Pegs N Bottles Premier,4.3,₹850 for two,bar food continental chinese pizza,churchstreet,live music concept ambience staff service experience live music music everyday,Church Street,"Bar Food, Continental, Chinese, Pizza"
438,438,438,https://www.zomato.com/TableForTous,Table For Tous,4.3,₹750 for two,desserts bakery coffee cafe,hsr,amazing taste cute packaging spill proof packaging food presentation worth money great portions exceptional service,HSR,"Desserts, Bakery, Coffee, Cafe"
439,439,439,https://www.zomato.com/bangalore/le-kéne-1-hsr-bangalore,LE KÉNE,3.5,₹600 for two,cafe coffee fast food desserts,hsr, ,HSR,"Cafe, Coffee, Fast Food, Desserts"
440,440,440,https://www.zomato.com/bangalore/rajdhani-yelahanka-bangalore,Rajdhani,4.4,"₹1,200 for two",gujarati,yelahanka,ambience service food value money staff friendly friendly polite friendly arrange,Yelahanka,Gujarati
441,441,441,https://www.zomato.com/bangalore/nandhana-palace-electronic-city-bangalore,Nandhana Palace,4.3,"₹1,400 for two",andhra biryani north indian chinese desserts ice cream beverages,electroniccity,good package nice packing good presentation fantastic service warm welcome wonderful service ambience good,Electronic City,"Andhra, Biryani, North Indian, Chinese, Desserts, Ice Cream, Beverages"
442,442,442,https://www.zomato.com/bangalore/casa-fresco-by-tea-brew-indiranagar-bangalore,Casa Fresco By Tea Brew,3.9,₹950 for two,american italian pasta steak chinese momos bubble tea beverages,indiranagar,everything perfect peaceful ambience outside seating beautiful cafe breakfasts cozy ambience family hot flavoursome service experience family friendly welcome,Indiranagar,"American, Italian, Pasta, Steak, Chinese, Momos, Bubble Tea, Beverages"
443,443,443,https://www.zomato.com/bangalore/mooch-marod-koramangala-6th-block-bangalore,Mooch Marod,4.3,₹600 for two,north indian beverages,koramangala,casual seating area elegantly decorated quick services awesome services office crowd great services ,Koramangala,"North Indian, Beverages"
444,444,444,https://www.zomato.com/bangalore/eden-park-cunningham-road,Eden Park,3.9,"₹1,300 for two",andhra biryani chinese north indian seafood south indian sichuan,cunninghamroad,privacy comfortable seating area calm parking space authenticity lovely ambience surprise ambience dance hall ambience amazing,Cunningham Road,"Andhra, Biryani, Chinese, North Indian, Seafood, South Indian, Sichuan"
445,445,445,https://www.zomato.com/bangalore/kenzai-brigade-road-bangalore,Kenzai,4.2,"₹1,700 for two",asian japanese chinese salad desserts beverages,ashoknagar,weekend brunch elaborate menu excellent food good music amazing food customizable food excellent service,Ashok Nagar,"Asian, Japanese, Chinese, Salad, Desserts, Beverages"
446,446,446,https://www.zomato.com/bangalore/dyce-2-jayanagar-bangalore,DYCE,4.1,"₹1,200 for two",continental pizza mexican burger beverages,jayanagar,fusion food variety pizza cozy weekend brunch ambience super cool beautiful ambience club sandwich,Jayanagar,"Continental, Pizza, Mexican, Burger, Beverages"
447,447,447,https://www.zomato.com/bangalore/once-upon-a-rooftop-jayanagar,Once Upon a Rooftop,4.0,"₹1,400 for two",mexican italian chinese thai sichuan fast food desserts,jayanagar,rooftop dining rooftop cafe beautiful view rooftop seating good view rooftop affordable family rooftop ambience family corporates affordable affordable friendly price,Jayanagar,"Mexican, Italian, Chinese, Thai, Sichuan, Fast Food, Desserts"
448,448,448,https://www.zomato.com/bangalore/lazy-suzy-indiranagar,Lazy Suzy,4.2,"₹1,200 for two",cafe continental italian pizza desserts beverages,indiranagar,nice cozy place quaint little place beautiful decor nice decor cozy ambiance rooftop ambience ambience good gem ambience,Indiranagar,"Cafe, Continental, Italian, Pizza, Desserts, Beverages"
449,449,449,https://www.zomato.com/bangalore/taiki-jp-nagar-bangalore,Taiki,4.0,₹700 for two,korean japanese sushi salad desserts tea beverages,jpnagar, ambience nice,JP Nagar,"Korean, Japanese, Sushi, Salad, Desserts, Tea, Beverages"
450,450,450,https://www.zomato.com/bangalore/platform-65-rajarajeshwari-nagar-bangalore,Platform 65,3.5,"₹1,200 for two",south indian north indian biryani seafood mughlai chinese ice cream desserts,rajarajeshwarinagar, ,Rajarajeshwari Nagar,"South Indian, North Indian, Biryani, Seafood, Mughlai, Chinese, Ice Cream, Desserts"
451,451,451,https://www.zomato.com/bangalore/drinkology-gastro-pub-bannerghatta-road-bangalore,Drinkology Gastro Pub,4.0,"₹1,000 for two",biryani beverages,bannerghatta, service good good service good ambience evening ambience ambience wow ambience good,Bannerghatta,"Biryani, Beverages"
452,452,452,https://www.zomato.com/bangalore/bearful-sarjapur-road-bangalore,Bearful,4.0,"₹1,100 for two",north indian mughlai continental chinese biryani kebab desserts beverages,sarjapur,worth price ample seating area family place serving size family restaurant great hospitality rustic ambience great ambience,Sarjapur,"North Indian, Mughlai, Continental, Chinese, Biryani, Kebab, Desserts, Beverages"
453,453,453,https://www.zomato.com/bangalore/cafe-centralis-new-bel-road,Cafe Centralis,3.2,₹950 for two,cafe chinese italian sichuan,newbelroad,cashless payments interior server best food best affordable seating friendly staff good ambience,New BEL Road,"Cafe, Chinese, Italian, Sichuan"
454,454,454,https://www.zomato.com/bangalore/klava-brigade-road-bangalore,Klava,3.5,₹800 for two,bakery desserts coffee shake,ashoknagar, ,Ashok Nagar,"Bakery, Desserts, Coffee, Shake"
455,455,455,https://www.zomato.com/bangalore/kaara-by-the-lake-ulsoor-bangalore,Kaara By The Lake,4.1,₹850 for two,italian desserts beverages,ulsoor,soft music cleanliness fancy crowd host cafe management service ambience,Ulsoor,"Italian, Desserts, Beverages"
456,456,456,https://www.zomato.com/bangalore/nahdi-mandi-btm-bangalore,Nahdi Mandi,3.9,₹500 for two,mandi,btm, friendly staff,BTM,Mandi
457,457,457,https://www.zomato.com/bangalore/gourmet-by-biggies-burger-kalyan-nagar-bangalore,Gourmet By Biggies Burger,4.2,₹300 for two,american burger fast food beverages desserts,kalyannagar,nice food nice service good music elaborate menu customizable food ambience improve service,Kalyan Nagar,"American, Burger, Fast Food, Beverages, Desserts"
458,458,458,https://www.zomato.com/bangalore/loka-greenpark-hotels-bannerghatta-road-bangalore,LOKA - Greenpark Hotels,4.2,"₹1,800 for two",south indian north indian chinese fast food asian desserts beverages,bannerghatta, restaurant ambience ambience peaceful kid friendly friendly professional friendly environment friendly eco friendly awesome family visit excellent friendly eco friendly,Bannerghatta,"South Indian, North Indian, Chinese, Fast Food, Asian, Desserts, Beverages"
459,459,459,https://www.zomato.com/bangalore/bento-bento-indiranagar-bangalore,Bento Bento,4.1,"₹1,800 for two",asian thai beverages,indiranagar, ,Indiranagar,"Asian, Thai, Beverages"
460,460,460,https://www.zomato.com/bangalore/elements-eatery-vasanth-nagar-bangalore,Elements Eatery,3.9,"₹1,300 for two",steak pizza burger continental desserts pasta,vasanthnagar,hookah rooftop ambience cleanliness lights good value good quality food ,Vasanth Nagar,"Steak, Pizza, Burger, Continental, Desserts, Pasta"
461,461,461,https://www.zomato.com/bangalore/the-rajputana-1-brookefield-bangalore,The Rajputana,3.3,"₹1,000 for two",north indian gujarati desserts mithai beverages,brookefield,student crowd elaborate menu fresh food good quality staff ,Brookefield,"North Indian, Gujarati, Desserts, Mithai, Beverages"
462,462,462,https://www.zomato.com/bangalore/golkonda-chimney-whitefield-bangalore,Golkonda Chimney,3.2,"₹1,200 for two",north indian mughlai chinese rolls seafood biryani desserts,whitefield, ambience nice decent romantic good family golkonda ambience,Whitefield,"North Indian, Mughlai, Chinese, Rolls, Seafood, Biryani, Desserts"
463,463,463,https://www.zomato.com/bangalore/cevi-hsr-bangalore,CEVI,4.5,"₹1,500 for two",north indian biryani seafood beverages desserts,hsr, ambience nice beautiful ambience customer ambience ambience good,HSR,"North Indian, Biryani, Seafood, Beverages, Desserts"
464,464,464,https://www.zomato.com/bangalore/glass-kitchen-bar-race-course-road-bangalore,Glass – Kitchen & Bar,4.4,"₹3,500 for two",modern indian north indian continental biryani bar food seafood desserts beverages,racecourseroad,great place family cooperative staff clean hygienic place presentation fresh food ambience,Race Course Road,"Modern Indian, North Indian, Continental, Biryani, Bar Food, Seafood, Desserts, Beverages"
465,465,465,https://www.zomato.com/bangalore/the-coffee-brewery-koramangala-4th-block-bangalore,The Coffee Brewery,3.9,₹800 for two,cafe coffee sandwich fast food desserts tea beverages,koramangala, friendly helpful cozy ambience customer service family people good ambience,Koramangala,"Cafe, Coffee, Sandwich, Fast Food, Desserts, Tea, Beverages"
466,466,466,https://www.zomato.com/bangalore/gopizza-1-whitefield-bangalore,GOPIZZA,4.0,₹500 for two,pizza fast food,whitefield,large servings excellent location comforting atmosphere great place family best service perfect presentation ,Whitefield,"Pizza, Fast Food"
467,467,467,https://www.zomato.com/bangalore/spice-it-ibis-hotel-hebbal-bangalore,Spice It - Ibis Hotel,3.7,"₹1,800 for two",north indian chinese italian continental pasta desserts beverages,hebbal, ,Hebbal,"North Indian, Chinese, Italian, Continental, Pasta, Desserts, Beverages"
468,468,468,https://www.zomato.com/bangalore/cafe-capriccio-3-old-madras-road-bangalore,Cafe Capriccio,4.1,₹800 for two,italian pasta pizza salad,oldmadrasroad,ambience good food staff portion size food quality value money good outdoor family dining,Old Madras Road,"Italian, Pasta, Pizza, Salad"
469,469,469,https://www.zomato.com/bangalore/12-degree-rooftop-pub-lounge-4-kanakapura-road-bangalore,12 Degree Rooftop & Pub Lounge,4.2,"₹1,500 for two",chinese north indian mughlai,kanakapura, great service service receive unsatisfied service,Kanakapura,"Chinese, North Indian, Mughlai"
